stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000268182,9606.ENSP00000398632,IQGAP1,CD44,9606,0.988,0,0,0,0.201,0.292,0.9,0.814
9606.ENSP00000268182,9606.ENSP00000497733,IQGAP1,CDC42,9606,0.999,0,0,0,0.094,0.913,0.9,0.997
9606.ENSP00000268182,9606.ENSP00000495360,IQGAP1,CTNNB1,9606,0.999,0,0,0,0.131,0.662,0.9,0.994
9606.ENSP00000268182,9606.ENSP00000479322,IQGAP1,CLIP1,9606,0.999,0,0,0,0.166,0.333,0.5,0.998
9606.ENSP00000269305,9606.ENSP00000374455,TP53,SQSTM1,9606,0.901,0,0,0,0,0.776,0,0.579
9606.ENSP00000269305,9606.ENSP00000370473,TP53,IGFBP3,9606,0.901,0,0,0,0,0,0.75,0.622
9606.ENSP00000269305,9606.ENSP00000309572,TP53,TERT,9606,0.902,0,0,0,0.06,0.161,0,0.886
9606.ENSP00000269305,9606.ENSP00000374212,TP53,EP400,9606,0.902,0,0,0,0.048,0.301,0.7,0.571
9606.ENSP00000269305,9606.ENSP00000310572,TP53,PSMC5,9606,0.903,0,0,0,0,0.51,0.4,0.697
9606.ENSP00000269305,9606.ENSP00000300403,TP53,TPX2,9606,0.903,0,0,0,0.141,0,0.75,0.588
9606.ENSP00000269305,9606.ENSP00000329466,TP53,SIRT7,9606,0.904,0,0,0,0,0.045,0,0.904
9606.ENSP00000269305,9606.ENSP00000325863,TP53,MRE11,9606,0.905,0,0,0,0,0.621,0.5,0.541
9606.ENSP00000269305,9606.ENSP00000363822,TP53,AR,9606,0.905,0,0,0,0,0.439,0,0.838
9606.ENSP00000269305,9606.ENSP00000300651,TP53,MED1,9606,0.906,0,0,0,0.049,0.625,0,0.759
9606.ENSP00000269305,9606.ENSP00000346437,TP53,ATG7,9606,0.907,0,0,0,0.048,0.292,0,0.874
9606.ENSP00000269305,9606.ENSP00000285398,TP53,ERCC3,9606,0.908,0,0,0,0,0.681,0,0.725
9606.ENSP00000269305,9606.ENSP00000313950,TP53,AURKB,9606,0.908,0,0,0,0.129,0.51,0.5,0.621
9606.ENSP00000269305,9606.ENSP00000276431,TP53,TNFRSF10B,9606,0.908,0,0,0,0.059,0,0.5,0.821
9606.ENSP00000269305,9606.ENSP00000306330,TP53,YWHAG,9606,0.909,0,0,0,0,0.629,0.5,0.552
9606.ENSP00000269305,9606.ENSP00000417196,TP53,PCBP4,9606,0.909,0,0,0,0,0,0.75,0.653
9606.ENSP00000269305,9606.ENSP00000361423,TP53,ABL1,9606,0.909,0,0,0,0.056,0.292,0,0.875
9606.ENSP00000269305,9606.ENSP00000338927,TP53,ZNF385A,9606,0.91,0,0,0,0.043,0.294,0.7,0.609
9606.ENSP00000269305,9606.ENSP00000307786,TP53,CYCS,9606,0.911,0,0,0,0,0,0,0.911
9606.ENSP00000269305,9606.ENSP00000307305,TP53,DDIT4,9606,0.911,0,0,0,0.06,0,0.75,0.652
9606.ENSP00000269305,9606.ENSP00000318195,TP53,NCL,9606,0.911,0,0,0,0.063,0.671,0,0.735
9606.ENSP00000269305,9606.ENSP00000368458,TP53,PCNA,9606,0.913,0,0,0,0.067,0.777,0.5,0.265
9606.ENSP00000269305,9606.ENSP00000501092,TP53,TFAP2A,9606,0.913,0,0,0,0,0.51,0,0.83
9606.ENSP00000269305,9606.ENSP00000364929,TP53,ING1,9606,0.914,0,0,0,0,0.625,0,0.781
9606.ENSP00000269305,9606.ENSP00000359424,TP53,CHUK,9606,0.914,0,0,0,0.058,0.345,0.5,0.756
9606.ENSP00000269305,9606.ENSP00000457230,TP53,WWOX,9606,0.914,0,0,0,0,0.746,0,0.676
9606.ENSP00000269305,9606.ENSP00000384629,TP53,KMT5A,9606,0.916,0,0,0,0.089,0.357,0.75,0.493
9606.ENSP00000269305,9606.ENSP00000291823,TP53,HIPK4,9606,0.918,0,0,0,0,0.047,0.9,0.213
9606.ENSP00000269305,9606.ENSP00000358022,TP53,MCL1,9606,0.918,0,0,0,0.055,0.311,0,0.884
9606.ENSP00000269305,9606.ENSP00000379078,TP53,EHMT2,9606,0.919,0,0,0,0.078,0.357,0.75,0.52
9606.ENSP00000269305,9606.ENSP00000417980,TP53,EHMT1,9606,0.92,0,0,0,0.068,0.555,0.75,0.323
9606.ENSP00000269305,9606.ENSP00000441543,TP53,UBC,9606,0.921,0,0,0,0,0.653,0.5,0.584
9606.ENSP00000269305,9606.ENSP00000361626,TP53,YBX1,9606,0.922,0,0,0,0,0.742,0,0.71
9606.ENSP00000269305,9606.ENSP00000361275,TP53,PLK3,9606,0.924,0,0,0,0,0.51,0.75,0.431
9606.ENSP00000269305,9606.ENSP00000319169,TP53,PRMT5,9606,0.924,0,0,0,0.047,0.446,0.5,0.747
9606.ENSP00000269305,9606.ENSP00000295006,TP53,CAPN2,9606,0.924,0,0,0,0.067,0,0.9,0.254
9606.ENSP00000269305,9606.ENSP00000407586,TP53,HRAS,9606,0.925,0,0,0,0.083,0.292,0,0.894
9606.ENSP00000269305,9606.ENSP00000281456,TP53,SLC25A4,9606,0.925,0,0,0,0.059,0,0,0.924
9606.ENSP00000269305,9606.ENSP00000363804,TP53,KLF4,9606,0.925,0,0,0,0.057,0.095,0,0.92
9606.ENSP00000269305,9606.ENSP00000323568,TP53,SLC2A2,9606,0.926,0,0,0,0,0,0.9,0.294
9606.ENSP00000269305,9606.ENSP00000310447,TP53,GLS2,9606,0.926,0,0,0,0.042,0.359,0.75,0.575
9606.ENSP00000269305,9606.ENSP00000495360,TP53,CTNNB1,9606,0.927,0,0,0,0.049,0,0,0.927
9606.ENSP00000269305,9606.ENSP00000341189,TP53,PTK2,9606,0.928,0,0,0,0,0.829,0,0.596
9606.ENSP00000269305,9606.ENSP00000397157,TP53,PERP,9606,0.928,0,0,0,0,0.095,0.75,0.71
9606.ENSP00000269305,9606.ENSP00000373772,TP53,RNF20,9606,0.929,0,0,0,0,0.729,0,0.75
9606.ENSP00000269305,9606.ENSP00000333633,TP53,MTA1,9606,0.929,0,0,0,0.131,0.761,0.5,0.399
9606.ENSP00000269305,9606.ENSP00000318635,TP53,SUMO4,9606,0.93,0,0,0,0,0.045,0.9,0.332
9606.ENSP00000269305,9606.ENSP00000427514,TP53,CEBPA,9606,0.93,0,0,0,0,0,0,0.93
9606.ENSP00000269305,9606.ENSP00000301633,TP53,BIRC5,9606,0.93,0,0,0,0.143,0,0.75,0.703
9606.ENSP00000269305,9606.ENSP00000317992,TP53,NOC2L,9606,0.93,0,0,0,0.118,0.51,0.7,0.529
9606.ENSP00000269305,9606.ENSP00000325690,TP53,CARM1,9606,0.93,0,0,0,0,0.455,0.5,0.767
9606.ENSP00000269305,9606.ENSP00000457411,TP53,USP10,9606,0.931,0,0,0,0.047,0.793,0.5,0.387
9606.ENSP00000269305,9606.ENSP00000347232,TP53,BLM,9606,0.932,0,0,0,0.059,0.844,0.4,0.324
9606.ENSP00000269305,9606.ENSP00000415430,TP53,GTSE1,9606,0.933,0,0,0,0.08,0,0.7,0.779
9606.ENSP00000269305,9606.ENSP00000430684,TP53,IKBKB,9606,0.933,0,0,0,0.076,0.51,0.5,0.739
9606.ENSP00000269305,9606.ENSP00000367830,TP53,PRKCZ,9606,0.933,0,0,0,0,0,0.9,0.364
9606.ENSP00000269305,9606.ENSP00000478931,TP53,AIFM2,9606,0.934,0,0,0,0,0.178,0.75,0.708
9606.ENSP00000269305,9606.ENSP00000303754,TP53,PPID,9606,0.934,0,0,0,0.086,0.292,0,0.907
9606.ENSP00000269305,9606.ENSP00000344215,TP53,TP53INP1,9606,0.935,0,0,0,0,0.51,0.7,0.596
9606.ENSP00000269305,9606.ENSP00000269571,TP53,ERBB2,9606,0.935,0,0,0,0.06,0.172,0,0.924
9606.ENSP00000269305,9606.ENSP00000382800,TP53,RUNX3,9606,0.936,0,0,0,0,0.292,0.7,0.723
9606.ENSP00000269305,9606.ENSP00000406162,TP53,PRMT1,9606,0.937,0,0,0,0.06,0.292,0.5,0.835
9606.ENSP00000269305,9606.ENSP00000431984,TP53,CAPN1,9606,0.938,0,0,0,0.074,0.16,0.9,0.305
9606.ENSP00000269305,9606.ENSP00000286186,TP53,CASP10,9606,0.939,0,0,0,0.081,0,0.75,0.759
9606.ENSP00000269305,9606.ENSP00000355231,TP53,BECN1,9606,0.939,0,0,0,0,0.292,0,0.917
9606.ENSP00000269305,9606.ENSP00000451300,TP53,NUMB,9606,0.94,0,0,0,0,0.82,0,0.685
9606.ENSP00000269305,9606.ENSP00000379441,TP53,JMY,9606,0.94,0,0,0,0,0.294,0.5,0.844
9606.ENSP00000269305,9606.ENSP00000378402,TP53,SIN3A,9606,0.941,0,0,0,0.056,0.626,0.5,0.709
9606.ENSP00000269305,9606.ENSP00000383042,TP53,KDM1A,9606,0.941,0,0,0,0.05,0.726,0.5,0.602
9606.ENSP00000269305,9606.ENSP00000365458,TP53,HNRNPK,9606,0.943,0,0,0,0.096,0.706,0,0.804
9606.ENSP00000269305,9606.ENSP00000275493,TP53,EGFR,9606,0.943,0,0,0,0,0.329,0,0.919
9606.ENSP00000269305,9606.ENSP00000376902,TP53,BANP,9606,0.944,0,0,0,0,0.625,0.7,0.55
9606.ENSP00000269305,9606.ENSP00000359345,TP53,RPL5,9606,0.945,0,0,0,0,0.783,0,0.758
9606.ENSP00000269305,9606.ENSP00000432743,TP53,TP53AIP1,9606,0.945,0,0,0,0,0.292,0.75,0.718
9606.ENSP00000269305,9606.ENSP00000324804,TP53,PPP2R1A,9606,0.946,0,0,0,0.072,0.678,0.5,0.684
9606.ENSP00000269305,9606.ENSP00000324404,TP53,TCHP,9606,0.946,0,0,0,0.044,0,0,0.946
9606.ENSP00000269305,9606.ENSP00000319788,TP53,NQO1,9606,0.946,0,0,0,0,0.735,0,0.806
9606.ENSP00000269305,9606.ENSP00000274031,TP53,SETD7,9606,0.947,0,0,0,0.055,0.85,0,0.655
9606.ENSP00000269305,9606.ENSP00000354522,TP53,TOP1,9606,0.947,0,0,0,0,0.643,0,0.86
9606.ENSP00000269305,9606.ENSP00000287820,TP53,PPARG,9606,0.949,0,0,0,0,0.305,0.5,0.866
9606.ENSP00000269305,9606.ENSP00000353735,TP53,TOPORS,9606,0.952,0,0,0,0,0.785,0,0.788
9606.ENSP00000269305,9606.ENSP00000306245,TP53,FOS,9606,0.952,0,0,0,0.053,0.23,0.5,0.884
9606.ENSP00000269305,9606.ENSP00000500582,TP53,AKT3,9606,0.953,0,0,0,0,0,0.9,0.555
9606.ENSP00000269305,9606.ENSP00000330237,TP53,CASP9,9606,0.953,0,0,0,0.067,0,0,0.952
9606.ENSP00000269305,9606.ENSP00000433623,TP53,TRAF6,9606,0.954,0,0,0,0.055,0.292,0,0.938
9606.ENSP00000269305,9606.ENSP00000352257,TP53,XRCC6,9606,0.955,0,0,0,0,0.592,0,0.894
9606.ENSP00000269305,9606.ENSP00000384273,TP53,RELA,9606,0.955,0,0,0,0.126,0.45,0,0.914
9606.ENSP00000269305,9606.ENSP00000311032,TP53,CASP3,9606,0.956,0,0,0,0.093,0.292,0,0.937
9606.ENSP00000269305,9606.ENSP00000365851,TP53,BMI1,9606,0.956,0,0,0,0,0.625,0.5,0.787
9606.ENSP00000269305,9606.ENSP00000384371,TP53,BCL6,9606,0.957,0,0,0,0.057,0.295,0.75,0.776
9606.ENSP00000269305,9606.ENSP00000304226,TP53,HIPK3,9606,0.958,0,0,0,0.044,0.462,0.9,0.29
9606.ENSP00000269305,9606.ENSP00000337797,TP53,PIDD1,9606,0.958,0,0,0,0.049,0.045,0.75,0.837
9606.ENSP00000269305,9606.ENSP00000384863,TP53,XPO1,9606,0.959,0,0,0,0,0.698,0,0.87
9606.ENSP00000269305,9606.ENSP00000404503,TP53,BBC3,9606,0.959,0,0,0,0,0.486,0.5,0.856
9606.ENSP00000269305,9606.ENSP00000420588,TP53,TFAM,9606,0.959,0,0,0,0.067,0.045,0,0.958
9606.ENSP00000269305,9606.ENSP00000474725,TP53,FBXW7,9606,0.96,0,0,0,0,0.62,0.4,0.842
9606.ENSP00000269305,9606.ENSP00000462664,TP53,POLI,9606,0.96,0,0,0,0,0.736,0,0.854
9606.ENSP00000269305,9606.ENSP00000333685,TP53,MAPK11,9606,0.96,0,0,0,0.045,0.299,0.9,0.479
9606.ENSP00000269305,9606.ENSP00000320485,TP53,ARID1A,9606,0.961,0,0,0,0.067,0.292,0,0.945
9606.ENSP00000269305,9606.ENSP00000356641,TP53,COP1,9606,0.961,0,0,0,0,0.833,0.7,0.296
9606.ENSP00000269305,9606.ENSP00000444433,TP53,SCO2,9606,0.961,0,0,0,0,0.157,0.9,0.577
9606.ENSP00000269305,9606.ENSP00000378699,TP53,CDK1,9606,0.962,0,0,0,0.095,0.626,0,0.899
9606.ENSP00000269305,9606.ENSP00000332973,TP53,SMAD3,9606,0.963,0,0,0,0.093,0.469,0,0.929
9606.ENSP00000269305,9606.ENSP00000298139,TP53,WRN,9606,0.963,0,0,0,0,0.62,0.4,0.851
9606.ENSP00000269305,9606.ENSP00000406549,TP53,TAF1,9606,0.963,0,0,0,0.042,0.51,0.4,0.886
9606.ENSP00000269305,9606.ENSP00000405965,TP53,SUMO2,9606,0.965,0,0,0,0.049,0.399,0.9,0.473
9606.ENSP00000269305,9606.ENSP00000484824,TP53,MUC1,9606,0.966,0,0,0,0,0.294,0,0.954
9606.ENSP00000269305,9606.ENSP00000407442,TP53,HIPK1,9606,0.967,0,0,0,0,0.296,0.9,0.571
9606.ENSP00000269305,9606.ENSP00000419782,TP53,CDK5,9606,0.967,0,0,0,0,0.292,0.75,0.831
9606.ENSP00000269305,9606.ENSP00000416293,TP53,SLC2A1,9606,0.967,0,0,0,0,0.231,0.9,0.61
9606.ENSP00000269305,9606.ENSP00000301727,TP53,E4F1,9606,0.969,0,0,0,0.057,0.626,0,0.921
9606.ENSP00000269305,9606.ENSP00000490767,TP53,ING5,9606,0.969,0,0,0,0.042,0.625,0.5,0.851
9606.ENSP00000269305,9606.ENSP00000438788,TP53,CUL7,9606,0.969,0,0,0,0.057,0.896,0,0.713
9606.ENSP00000269305,9606.ENSP00000363124,TP53,PHF20,9606,0.97,0,0,0,0,0.295,0.7,0.871
9606.ENSP00000269305,9606.ENSP00000326119,TP53,PMAIP1,9606,0.97,0,0,0,0,0.095,0.75,0.879
9606.ENSP00000269305,9606.ENSP00000324856,TP53,STK11,9606,0.97,0,0,0,0.07,0.621,0.5,0.852
9606.ENSP00000269305,9606.ENSP00000353344,TP53,ETS2,9606,0.97,0,0,0,0.091,0.625,0,0.921
9606.ENSP00000269305,9606.ENSP00000380033,TP53,DDX17,9606,0.97,0,0,0,0.045,0.364,0,0.955
9606.ENSP00000269305,9606.ENSP00000496250,TP53,RPL11,9606,0.971,0,0,0,0.103,0.821,0,0.838
9606.ENSP00000269305,9606.ENSP00000352252,TP53,H3C12,9606,0.971,0,0,0,0.047,0.8,0,0.864
9606.ENSP00000269305,9606.ENSP00000364801,TP53,HSPA1B,9606,0.971,0,0,0,0.055,0.787,0,0.867
9606.ENSP00000269305,9606.ENSP00000272317,TP53,RPS27A,9606,0.971,0,0,0,0,0.923,0.5,0.324
9606.ENSP00000269305,9606.ENSP00000355759,TP53,PARP1,9606,0.972,0,0,0,0.067,0.794,0,0.87
9606.ENSP00000269305,9606.ENSP00000376436,TP53,ETS1,9606,0.972,0,0,0,0.106,0.625,0,0.925
9606.ENSP00000269305,9606.ENSP00000352925,TP53,TRRAP,9606,0.973,0,0,0,0.06,0.51,0,0.948
9606.ENSP00000269305,9606.ENSP00000375892,TP53,AKT2,9606,0.973,0,0,0,0.072,0,0.9,0.734
9606.ENSP00000269305,9606.ENSP00000356438,TP53,PTGS2,9606,0.974,0,0,0,0,0.82,0,0.866
9606.ENSP00000269305,9606.ENSP00000448165,TP53,APAF1,9606,0.974,0,0,0,0.067,0.164,0.75,0.885
9606.ENSP00000269305,9606.ENSP00000395772,TP53,GNL3,9606,0.976,0,0,0,0,0.51,0,0.954
9606.ENSP00000269305,9606.ENSP00000340883,TP53,SMARCB1,9606,0.976,0,0,0,0.08,0.292,0,0.967
9606.ENSP00000269305,9606.ENSP00000346032,TP53,ANXA2,9606,0.977,0,0,0,0,0.937,0,0.652
9606.ENSP00000269305,9606.ENSP00000350512,TP53,COPS5,9606,0.977,0,0,0,0,0.82,0,0.878
9606.ENSP00000269305,9606.ENSP00000354476,TP53,SREBF2,9606,0.978,0,0,0,0.108,0.363,0,0.965
9606.ENSP00000269305,9606.ENSP00000499289,TP53,S100A2,9606,0.98,0,0,0,0,0.309,0,0.973
9606.ENSP00000269305,9606.ENSP00000300093,TP53,PLK1,9606,0.981,0,0,0,0.073,0.737,0,0.93
9606.ENSP00000269305,9606.ENSP00000362441,TP53,ATRX,9606,0.981,0,0,0,0,0.51,0,0.962
9606.ENSP00000269305,9606.ENSP00000344352,TP53,ATF3,9606,0.982,0,0,0,0.053,0.743,0,0.933
9606.ENSP00000269305,9606.ENSP00000317872,TP53,RBBP6,9606,0.982,0,0,0,0,0.292,0,0.976
9606.ENSP00000269305,9606.ENSP00000380024,TP53,ING4,9606,0.982,0,0,0,0,0.874,0,0.864
9606.ENSP00000269305,9606.ENSP00000361186,TP53,TP53RK,9606,0.982,0,0,0,0,0.51,0.75,0.87
9606.ENSP00000269305,9606.ENSP00000394560,TP53,MAPK9,9606,0.982,0,0,0,0.08,0.641,0.9,0.527
9606.ENSP00000269305,9606.ENSP00000402107,TP53,L3MBTL1,9606,0.982,0,0,0,0.06,0.488,0.7,0.891
9606.ENSP00000269305,9606.ENSP00000370193,TP53,TAF9,9606,0.983,0,0,0,0,0.82,0.4,0.861
9606.ENSP00000269305,9606.ENSP00000368370,TP53,WT1,9606,0.983,0,0,0,0,0.626,0,0.957
9606.ENSP00000269305,9606.ENSP00000307684,TP53,TADA3,9606,0.983,0,0,0,0.058,0.77,0.9,0.336
9606.ENSP00000269305,9606.ENSP00000367545,TP53,TP73,9606,0.985,0,0,0.068,0,0.789,0.9,0.335
9606.ENSP00000269305,9606.ENSP00000377192,TP53,G6PD,9606,0.986,0,0,0,0.049,0,0.9,0.868
9606.ENSP00000269305,9606.ENSP00000345571,TP53,E2F1,9606,0.986,0,0,0,0,0.51,0,0.974
9606.ENSP00000269305,9606.ENSP00000437125,TP53,HSPA8,9606,0.987,0,0,0,0.055,0.834,0,0.928
9606.ENSP00000269305,9606.ENSP00000357113,TP53,IFI16,9606,0.988,0,0,0,0.047,0.628,0,0.971
9606.ENSP00000269305,9606.ENSP00000355924,TP53,SMYD2,9606,0.989,0,0,0,0.07,0.891,0.75,0.628
9606.ENSP00000269305,9606.ENSP00000430432,TP53,HDAC2,9606,0.99,0,0,0,0.102,0.837,0.5,0.888
9606.ENSP00000269305,9606.ENSP00000378181,TP53,BRD7,9606,0.99,0,0,0,0.103,0.685,0.5,0.938
9606.ENSP00000269305,9606.ENSP00000351273,TP53,CASP8,9606,0.991,0,0,0,0.086,0.292,0.9,0.879
9606.ENSP00000269305,9606.ENSP00000379287,TP53,YWHAZ,9606,0.991,0,0,0,0.042,0.695,0.5,0.947
9606.ENSP00000269305,9606.ENSP00000360025,TP53,GADD45A,9606,0.991,0,0,0,0,0.069,0.9,0.913
9606.ENSP00000269305,9606.ENSP00000324806,TP53,GSK3B,9606,0.992,0,0,0,0,0.633,0,0.981
9606.ENSP00000269305,9606.ENSP00000405330,TP53,ESR1,9606,0.992,0,0,0,0,0.735,0,0.974
9606.ENSP00000269305,9606.ENSP00000343896,TP53,SMARCA4,9606,0.993,0,0,0,0.049,0.822,0,0.964
9606.ENSP00000269305,9606.ENSP00000348056,TP53,UBE2I,9606,0.994,0,0,0,0,0.924,0.4,0.887
9606.ENSP00000269305,9606.ENSP00000293288,TP53,BAX,9606,0.994,0,0,0,0.08,0.782,0.9,0.774
9606.ENSP00000269305,9606.ENSP00000329357,TP53,SP1,9606,0.994,0,0,0,0.065,0.923,0,0.928
9606.ENSP00000269305,9606.ENSP00000451828,TP53,AKT1,9606,0.994,0,0,0,0.049,0.184,0.9,0.934
9606.ENSP00000269305,9606.ENSP00000360609,TP53,HSP90AB1,9606,0.995,0,0,0,0.057,0.248,0,0.994
9606.ENSP00000269305,9606.ENSP00000369497,TP53,BRCA2,9606,0.995,0,0,0,0.066,0.828,0,0.974
9606.ENSP00000269305,9606.ENSP00000363377,TP53,FOXO4,9606,0.995,0,0,0,0,0,0.4,0.992
9606.ENSP00000269305,9606.ENSP00000291700,TP53,S100B,9606,0.995,0,0,0,0,0.522,0,0.99
9606.ENSP00000269305,9606.ENSP00000340330,TP53,KAT5,9606,0.996,0,0,0,0,0.837,0.5,0.961
9606.ENSP00000269305,9606.ENSP00000357704,TP53,S100A4,9606,0.996,0,0,0,0,0.828,0,0.981
9606.ENSP00000269305,9606.ENSP00000376077,TP53,SUMO1,9606,0.996,0,0,0,0,0.83,0.9,0.811
9606.ENSP00000269305,9606.ENSP00000343741,TP53,ATR,9606,0.996,0,0,0,0,0.838,0.9,0.781
9606.ENSP00000269305,9606.ENSP00000425979,TP53,DROSHA,9606,0.996,0,0,0,0,0.51,0,0.992
9606.ENSP00000269305,9606.ENSP00000352516,TP53,DNMT1,9606,0.997,0,0,0,0.059,0.597,0,0.994
9606.ENSP00000269305,9606.ENSP00000360266,TP53,JUN,9606,0.997,0,0,0,0,0.324,0.5,0.992
9606.ENSP00000269305,9606.ENSP00000302961,TP53,HSPA4,9606,0.997,0,0,0,0.05,0.866,0,0.979
9606.ENSP00000269305,9606.ENSP00000391090,TP53,CHEK1,9606,0.997,0,0,0,0.074,0.783,0.9,0.906
9606.ENSP00000269305,9606.ENSP00000313420,TP53,PRKDC,9606,0.997,0,0,0,0.042,0.869,0.9,0.807
9606.ENSP00000269305,9606.ENSP00000478887,TP53,MYC,9606,0.997,0,0,0,0.067,0.3,0,0.997
9606.ENSP00000269305,9606.ENSP00000296930,TP53,NPM1,9606,0.997,0,0,0,0.124,0.847,0.5,0.967
9606.ENSP00000269305,9606.ENSP00000378974,TP53,MAPK8,9606,0.997,0,0,0,0.086,0.845,0.9,0.861
9606.ENSP00000269305,9606.ENSP00000481380,TP53,CCNA2,9606,0.997,0,0,0,0.099,0.292,0.5,0.994
9606.ENSP00000269305,9606.ENSP00000345347,TP53,HMGB1,9606,0.997,0,0,0,0.089,0.976,0,0.876
9606.ENSP00000269305,9606.ENSP00000363591,TP53,BAK1,9606,0.997,0,0,0,0.054,0.791,0.9,0.866
9606.ENSP00000269305,9606.ENSP00000321239,TP53,RCHY1,9606,0.998,0,0,0,0,0.887,0.9,0.897
9606.ENSP00000269305,9606.ENSP00000387699,TP53,CREB1,9606,0.998,0,0,0,0.049,0.776,0,0.992
9606.ENSP00000269305,9606.ENSP00000347184,TP53,HTT,9606,0.998,0,0,0,0,0.307,0.8,0.989
9606.ENSP00000269305,9606.ENSP00000497916,TP53,NDN,9606,0.998,0,0,0,0,0.782,0.75,0.98
9606.ENSP00000269305,9606.ENSP00000344635,TP53,CCNG1,9606,0.998,0,0,0,0.117,0.525,0.75,0.983
9606.ENSP00000269305,9606.ENSP00000339527,TP53,FOXO3,9606,0.998,0,0,0,0,0.776,0,0.991
9606.ENSP00000269305,9606.ENSP00000297185,TP53,HSPA9,9606,0.998,0,0,0,0.05,0.836,0,0.99
9606.ENSP00000269305,9606.ENSP00000340989,TP53,SFN,9606,0.999,0,0,0,0,0.981,0.75,0.859
9606.ENSP00000269305,9606.ENSP00000437955,TP53,HIF1A,9606,0.999,0,0,0,0,0.847,0,0.994
9606.ENSP00000269305,9606.ENSP00000362649,TP53,HDAC1,9606,0.999,0,0,0,0.109,0.924,0.5,0.994
9606.ENSP00000269305,9606.ENSP00000335153,TP53,HSP90AA1,9606,0.999,0,0,0,0,0.903,0,0.995
9606.ENSP00000269305,9606.ENSP00000278616,TP53,ATM,9606,0.999,0,0,0,0.103,0.928,0.9,0.975
9606.ENSP00000269305,9606.ENSP00000356150,TP53,MDM4,9606,0.999,0,0,0,0.093,0.999,0.9,0.998
9606.ENSP00000269305,9606.ENSP00000372023,TP53,CHEK2,9606,0.999,0,0,0,0.072,0.833,0.75,0.992
9606.ENSP00000269305,9606.ENSP00000381185,TP53,BCL2,9606,0.999,0,0,0,0.103,0.869,0.9,0.999
9606.ENSP00000269305,9606.ENSP00000365230,TP53,BCL2L1,9606,0.999,0,0,0,0.074,0.986,0,0.998
9606.ENSP00000269305,9606.ENSP00000354218,TP53,PPP1R13L,9606,0.999,0,0,0,0.044,0.984,0.5,0.91
9606.ENSP00000269305,9606.ENSP00000418960,TP53,BRCA1,9606,0.999,0,0,0,0.067,0.895,0.5,0.999
9606.ENSP00000269305,9606.ENSP00000384849,TP53,CDKN1A,9606,0.999,0,0,0,0,0.925,0.9,0.96
9606.ENSP00000269305,9606.ENSP00000341957,TP53,TP53BP2,9606,0.999,0,0,0,0,0.988,0.5,0.996
9606.ENSP00000269305,9606.ENSP00000497594,TP53,UBE3A,9606,0.999,0,0,0,0,0.923,0.9,0.993
9606.ENSP00000269305,9606.ENSP00000343535,TP53,USP7,9606,0.999,0,0,0,0,0.975,0.9,0.973
9606.ENSP00000269305,9606.ENSP00000418915,TP53,CDKN2A,9606,0.999,0,0,0,0,0.874,0.9,0.97
9606.ENSP00000269305,9606.ENSP00000371475,TP53,TP53BP1,9606,0.999,0,0,0,0,0.993,0,0.997
9606.ENSP00000269305,9606.ENSP00000361021,TP53,PTEN,9606,0.999,0,0,0,0.067,0.748,0.9,0.968
9606.ENSP00000269305,9606.ENSP00000385571,TP53,HIPK2,9606,0.999,0,0,0,0,0.867,0.9,0.934
9606.ENSP00000269305,9606.ENSP00000493712,TP53,RAD51,9606,0.999,0,0,0,0.135,0.884,0,0.995
9606.ENSP00000269385,9606.ENSP00000394394,CBX8,ANAPC7,9606,0.9,0,0,0,0,0,0.9,0
9606.ENSP00000269385,9606.ENSP00000478501,CBX8,ANAPC10,9606,0.9,0,0,0,0,0,0.9,0
9606.ENSP00000269385,9606.ENSP00000339109,CBX8,ANAPC1,9606,0.9,0,0,0,0,0,0.9,0
9606.ENSP00000269385,9606.ENSP00000437360,CBX8,ANAPC15,9606,0.9,0,0,0,0.044,0,0.9,0
9606.ENSP00000269385,9606.ENSP00000363322,CBX8,CDC26,9606,0.9,0,0,0,0,0,0.9,0
9606.ENSP00000269385,9606.ENSP00000477760,CBX8,ANAPC16,9606,0.9,0,0,0,0,0,0.9,0
9606.ENSP00000269385,9606.ENSP00000426654,CBX8,ANAPC4,9606,0.9,0,0,0,0,0,0.9,0
9606.ENSP00000269385,9606.ENSP00000348554,CBX8,CDC16,9606,0.9,0,0,0,0,0,0.9,0
9606.ENSP00000269385,9606.ENSP00000358474,CBX8,BRCC3,9606,0.9,0,0,0,0,0,0.9,0
9606.ENSP00000269385,9606.ENSP00000349957,CBX8,ANAPC11,9606,0.9,0,0,0,0,0,0.9,0
9606.ENSP00000269385,9606.ENSP00000421842,CBX8,ANAPC13,9606,0.9,0,0,0,0,0,0.9,0
9606.ENSP00000269385,9606.ENSP00000343412,CBX8,BABAM2,9606,0.902,0,0,0,0,0.065,0.9,0
9606.ENSP00000269385,9606.ENSP00000434614,CBX8,CDC27,9606,0.903,0,0,0,0,0.046,0.9,0.066
9606.ENSP00000269385,9606.ENSP00000417132,CBX8,BAP1,9606,0.903,0,0,0,0,0,0.9,0.071
9606.ENSP00000269385,9606.ENSP00000348838,CBX8,UBE2C,9606,0.904,0,0,0,0.059,0.071,0.9,0
9606.ENSP00000269385,9606.ENSP00000438788,CBX8,CUL7,9606,0.904,0,0,0,0.08,0,0.9,0.048
